id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1514484090438709250	1514484090438709250	2022-04-13 23:01:59 PDT	2022-04-13	23:01:59	-0700	374729426	tickeron	Tickeron		$ARKK's 10-day Moving Average moved below its 50-day Moving Average on April 8, 2022. View odds for this and other indicators:  https://t.co/Nao3xtqSdP #stockmarket #fund #etf  https://t.co/hQxJS4Xatq	en	[]	['https://srnk.us/go/3578601']	['https://pbs.twimg.com/media/FQSHQURVEAItQff.jpg']	0	0	0	['stockmarket', 'fund', 'etf']	['arkk']	https://twitter.com/Tickeron/status/1514484090438709250	False		1	https://pbs.twimg.com/media/FQSHQURVEAItQff.jpg							[]				
1514484040824287232	1514484040824287232	2022-04-13 23:01:47 PDT	2022-04-13	23:01:47	-0700	1191758806948036608	finstepasia	FinStep Asia		HSBC Holdings launched the “Metaverse Discretionary Portfolio” fund to capture investment opportunities for its rich clients from Hong Kong and Singapore.   #Virtualworld #Blockchain #Metaverse #investment #fund #HongKong #Singapore #digitalassets     https://t.co/VsNng9lufp	en	[]	['https://www.instagram.com/p/CcUgsp-Ld-b/']	[]	0	0	0	['virtualworld', 'blockchain', 'metaverse', 'investment', 'fund', 'hongkong', 'singapore', 'digitalassets']	[]	https://twitter.com/FinstepAsia/status/1514484040824287232	False		0								[]				
1514477898891104258	1514477898891104258	2022-04-13 22:37:23 PDT	2022-04-13	22:37:23	-0700	374729426	tickeron	Tickeron		$BNO's price moved above its 50-day Moving Average on April 12, 2022. View odds for this and other indicators:  https://t.co/awlj5OCJ1Y #stockmarket #fund #etf  https://t.co/wLdnueEaHa	en	[]	['https://srnk.us/go/3578567']	['https://pbs.twimg.com/media/FQSBn6FVkAEfOQk.jpg']	0	0	0	['stockmarket', 'fund', 'etf']	['bno']	https://twitter.com/Tickeron/status/1514477898891104258	False		1	https://pbs.twimg.com/media/FQSBn6FVkAEfOQk.jpg							[]				
1514477345821835265	1514477345821835265	2022-04-13 22:35:11 PDT	2022-04-13	22:35:11	-0700	747913208	bssec_cic	BSSEC		"New 'transformative £2m #grant #fund' announced &amp; to be led by people of colour, @nicktemple1 of @TheSocialInvest says fund goal is for a ""more equal society"".   https://t.co/4DOU97In8o  👌🏽👌🏾👌🏿 #WestMids #poc #socent one to watch and consider applying  📍20 May deadline to apply"	en	[{'screen_name': 'nicktemple1', 'name': 'nick temple', 'id': '243124387'}, {'screen_name': 'thesocialinvest', 'name': 'social investment business', 'id': '75253222'}]	['https://www.pioneerspost.com/news-views/20220406/transformative-2m-grant-funding-aims-boost-covid-19-recovery-social-enterprises']	[]	0	1	0	['grant', 'fund', 'westmids', 'poc', 'socent']	[]	https://twitter.com/BSSEC_CIC/status/1514477345821835265	False		0								[]				
1514474024616693760	1514474024616693760	2022-04-13 22:21:59 PDT	2022-04-13	22:21:59	-0700	374729426	tickeron	Tickeron		$PVI's Aroon indicator reaches into Uptrend on March 14, 2022. View odds for this and other indicators:  https://t.co/yvpHIN2Djc #stockmarket #fund #etf  https://t.co/puNWLiUbeq	en	[]	['https://srnk.us/go/3578546']	['https://pbs.twimg.com/media/FQR-Ga3VgAEsrLc.jpg']	0	0	0	['stockmarket', 'fund', 'etf']	['pvi']	https://twitter.com/Tickeron/status/1514474024616693760	False		1	https://pbs.twimg.com/media/FQR-Ga3VgAEsrLc.jpg							[]				
1514473841698869248	1514473841698869248	2022-04-13 22:21:16 PDT	2022-04-13	22:21:16	-0700	374729426	tickeron	Tickeron		$VMO's Aroon indicator drops into Downtrend on April 13, 2022. View odds for this and other indicators:  https://t.co/VBl5qVEN1q #stockmarket #fund #etf  https://t.co/IUNEutdWUT	en	[]	['https://srnk.us/go/3578545']	['https://pbs.twimg.com/media/FQR97wzVcAA5wAN.jpg']	0	1	0	['stockmarket', 'fund', 'etf']	['vmo']	https://twitter.com/Tickeron/status/1514473841698869248	False		1	https://pbs.twimg.com/media/FQR97wzVcAA5wAN.jpg							[]				
1514473477994020868	1514473477994020868	2022-04-13 22:19:49 PDT	2022-04-13	22:19:49	-0700	374729426	tickeron	Tickeron		$JJA's in Uptrend: Moving Average Convergence Divergence (MACD) Histogram just turned positive. View odds for this and other indicators:  https://t.co/xdkIaxXrFV #stockmarket #fund #etf  https://t.co/5D1XdOJEkm	en	[]	['https://srnk.us/go/3578543']	['https://pbs.twimg.com/media/FQR9mmWVkAItY87.jpg']	0	0	0	['stockmarket', 'fund', 'etf']	['jja']	https://twitter.com/Tickeron/status/1514473477994020868	False		1	https://pbs.twimg.com/media/FQR9mmWVkAItY87.jpg							[]				
1514472028337672196	1514472028337672196	2022-04-13 22:14:03 PDT	2022-04-13	22:14:03	-0700	374729426	tickeron	Tickeron		$XLF's in Downtrend: Moving Average Convergence Divergence (MACD) Histogram just turned negative. View odds for this and other indicators:  https://t.co/KRS5gjuJZt #stockmarket #fund #etf  https://t.co/PXzO3TIljk	en	[]	['https://srnk.us/go/3578535']	['https://pbs.twimg.com/media/FQR8R_JVcAA7-kd.jpg']	0	0	0	['stockmarket', 'fund', 'etf']	['xlf']	https://twitter.com/Tickeron/status/1514472028337672196	False		1	https://pbs.twimg.com/media/FQR8R_JVcAA7-kd.jpg							[]				
1514468946195402753	1514468946195402753	2022-04-13 22:01:48 PDT	2022-04-13	22:01:48	-0700	1248453468064370691	globalnews878	༒Gl🌐balNews878༒🇺🇦🌹		RT @MiddleEastMnt: #Report #claims #USA #loophole #allows #Israel #diamondtraders #fund #Putin's war on #Ukraine  https://t.co/PafLhFB2lp	en	[{'screen_name': 'middleeastmnt', 'name': 'middle east monitor', 'id': '81136269'}]	['https://www.middleeastmonitor.com/20220413-report-us-loophole-allows-israel-diamond-traders-fund-putins-war-in-ukraine/']	[]	0	0	1	['report', 'claims', 'usa', 'loophole', 'allows', 'israel', 'diamondtraders', 'fund', 'putin', 'ukraine']	[]	https://twitter.com/GlobalNews878/status/1514468946195402753	False		0								[]				
1514467358068420611	1514467358068420611	2022-04-13 21:55:30 PDT	2022-04-13	21:55:30	-0700	361749882	robert_velten	Dr. Robert Velten		"#Refinitiv #Lipper Fund Award in der Kategorie ""Equity Germany - Best #Fund over 3 Years."" geht an  Velten Strategie Deutschland."	de	[]	[]	[]	0	0	1	['refinitiv', 'lipper', 'fund']	[]	https://twitter.com/Robert_Velten/status/1514467358068420611	False		0								[]				
1514464313263603719	1514464313263603719	2022-04-13 21:43:24 PDT	2022-04-13	21:43:24	-0700	374729426	tickeron	Tickeron		$CORN's Aroon indicator reaches into Uptrend on April 7, 2022. View odds for this and other indicators:  https://t.co/fzv36Hm82b #stockmarket #fund #etf  https://t.co/mKdrtbOAi5	en	[]	['https://srnk.us/go/3578493']	['https://pbs.twimg.com/media/FQR1RGsUcAc1bCG.jpg']	0	1	0	['stockmarket', 'fund', 'etf']	['corn']	https://twitter.com/Tickeron/status/1514464313263603719	False		1	https://pbs.twimg.com/media/FQR1RGsUcAc1bCG.jpg							[]				
1514463386595078144	1514463386595078144	2022-04-13 21:39:43 PDT	2022-04-13	21:39:43	-0700	374729426	tickeron	Tickeron		$TGIF's Aroon indicator drops into Downtrend on March 18, 2022. View odds for this and other indicators:  https://t.co/o8EeUOuNU7 #stockmarket #fund #etf  https://t.co/1oK1eeHXYp	en	[]	['https://srnk.us/go/3578488']	['https://pbs.twimg.com/media/FQR0bLBVkAQSxC9.jpg']	0	0	0	['stockmarket', 'fund', 'etf']	['tgif']	https://twitter.com/Tickeron/status/1514463386595078144	False		1	https://pbs.twimg.com/media/FQR0bLBVkAQSxC9.jpg							[]				
1514463203387838464	1514463203387838464	2022-04-13 21:38:59 PDT	2022-04-13	21:38:59	-0700	374729426	tickeron	Tickeron		$MMT's Aroon indicator reaches into Uptrend on April 12, 2022. View odds for this and other indicators:  https://t.co/sCCRtZKUge #stockmarket #fund #etf  https://t.co/OPAQpba2eC	en	[]	['https://srnk.us/go/3578487']	['https://pbs.twimg.com/media/FQR0QiqUYAITPqi.jpg']	0	0	0	['stockmarket', 'fund', 'etf']	['mmt']	https://twitter.com/Tickeron/status/1514463203387838464	False		1	https://pbs.twimg.com/media/FQR0QiqUYAITPqi.jpg							[]				
1514460950094561280	1514460950094561280	2022-04-13 21:30:02 PDT	2022-04-13	21:30:02	-0700	1260420286987374592	acxchg	AirCarbon Exchange		"""The IMF's executive board on Wednesday approved creation of a new facility to help low-income and most middle-income countries deal with longer-term challenges such as climate change and pandemics.""   https://t.co/rluigzl8AL  #climatechange #fund #sustainability"	en	[]	['https://www.reuters.com/business/finance/exclusive-imf-hopes-mobilize-45-bln-new-trust-aid-broader-range-countries-2022-04-13/']	[]	0	0	0	['climatechange', 'fund', 'sustainability']	[]	https://twitter.com/ACXCHG/status/1514460950094561280	False		0								[]				
1514458556208017410	1514458556208017410	2022-04-13 21:20:31 PDT	2022-04-13	21:20:31	-0700	374729426	tickeron	Tickeron		Wow this is a big change! $GUT entered Uptrend as Momentum indicator ascends above 0 level. #stockmarket #fund #etf  https://t.co/TBtLU4Joyt  https://t.co/pn6GFVqvim	en	[]	['https://srnk.us/go/3578462']	['https://pbs.twimg.com/media/FQRwCCFVkAkB8_W.jpg']	0	0	0	['stockmarket', 'fund', 'etf']	['gut']	https://twitter.com/Tickeron/status/1514458556208017410	False		1	https://pbs.twimg.com/media/FQRwCCFVkAkB8_W.jpg							[]				
1514457073781669890	1514457073781669890	2022-04-13 21:14:38 PDT	2022-04-13	21:14:38	-0700	374729426	tickeron	Tickeron		A.I.dvisor made a bearish call on $IWN, netting in a 3.62% gain over 3 days #stockmarket #fund #etf  https://t.co/6BnvAVku40  https://t.co/EjTsbeUK27	en	[]	['https://srnk.us/go/3578454']	['https://pbs.twimg.com/media/FQRuruZUcAAwsNX.jpg']	0	0	0	['stockmarket', 'fund', 'etf']	['iwn']	https://twitter.com/Tickeron/status/1514457073781669890	False		1	https://pbs.twimg.com/media/FQRuruZUcAAwsNX.jpg							[]				
1514456896526114819	1514456896526114819	2022-04-13 21:13:56 PDT	2022-04-13	21:13:56	-0700	374729426	tickeron	Tickeron		Is this good for your portfolio? $JJN entered Uptrend as Momentum indicator ascends above 0 level. #stockmarket #fund #etf  https://t.co/EUcHp8rxiZ  https://t.co/CAtRwvRDVG	en	[]	['https://srnk.us/go/3578453']	['https://pbs.twimg.com/media/FQRuhZtVIAQ383n.jpg']	0	0	0	['stockmarket', 'fund', 'etf']	['jjn']	https://twitter.com/Tickeron/status/1514456896526114819	False		1	https://pbs.twimg.com/media/FQRuhZtVIAQ383n.jpg							[]				
1514456713709031427	1514456713709031427	2022-04-13 21:13:12 PDT	2022-04-13	21:13:12	-0700	374729426	tickeron	Tickeron		What do you think of this? $UGA price moved above its 50-day Moving Average. #stockmarket #fund #etf  https://t.co/hNSUE6r0kW  https://t.co/MedmCUO0MB	en	[]	['https://srnk.us/go/3578452']	['https://pbs.twimg.com/media/FQRuWyBUcAILr06.jpg']	0	0	0	['stockmarket', 'fund', 'etf']	['uga']	https://twitter.com/Tickeron/status/1514456713709031427	False		1	https://pbs.twimg.com/media/FQRuWyBUcAILr06.jpg							[]				
1514456158144241666	1514456158144241666	2022-04-13 21:10:59 PDT	2022-04-13	21:10:59	-0700	1348371453721382915	swavetech_	SWAVE TECH		IOST sets up $100M fund to push growth of EVM multi-chain ecosystem » CryptoNinjas #100m #crypto #cryptoninjas #ecosystem #evm #fund #growth #iost #multichain #push #sets.  https://t.co/p0yGu8nZJ8	en	[]	['https://swavedigest.com/iost-sets-up-100m-fund-to-push-growth-of-evm-multi-chain-ecosystem-cryptoninjas?feed_id=128182&_unique_id=62579ed3a8d70']	[]	0	0	2	['100m', 'crypto', 'cryptoninjas', 'ecosystem', 'evm', 'fund', 'growth', 'iost', 'multichain', 'push', 'sets']	[]	https://twitter.com/swavetech_/status/1514456158144241666	False		0								[]				
1514454493085065218	1514454493085065218	2022-04-13 21:04:23 PDT	2022-04-13	21:04:23	-0700	374729426	tickeron	Tickeron		$YYY in Downtrend: Stochastic indicator is sitting in oversold zone for 1 day. View odds for this and other indicators:  https://t.co/dvJZTUj6bY #stockmarket #fund #etf  https://t.co/9vMKJWJltM	en	[]	['https://srnk.us/go/3578440']	['https://pbs.twimg.com/media/FQRsVhDUYAkLB1F.jpg']	0	0	0	['stockmarket', 'fund', 'etf']	['yyy']	https://twitter.com/Tickeron/status/1514454493085065218	False		1	https://pbs.twimg.com/media/FQRsVhDUYAkLB1F.jpg							[]				
1514454121360756739	1514454121360756739	2022-04-13 21:02:54 PDT	2022-04-13	21:02:54	-0700	374729426	tickeron	Tickeron		Oh wow this is big! $FDN Aroon Indicator entered an Uptrend. #stockmarket #fund #etf  https://t.co/VDE5gwZxIO  https://t.co/fjtd3S61xb	en	[]	['https://srnk.us/go/3578438']	['https://pbs.twimg.com/media/FQRr_3RUcAQ3isG.jpg']	0	0	0	['stockmarket', 'fund', 'etf']	['fdn']	https://twitter.com/Tickeron/status/1514454121360756739	False		1	https://pbs.twimg.com/media/FQRr_3RUcAQ3isG.jpg							[]				
1514438817788293124	1514438817788293124	2022-04-13 20:02:05 PDT	2022-04-13	20:02:05	-0700	47912844	rahulgossain	Rahul Gossain		Another salvo to counter #China?  #IMF plots launch of $45bn #fund to rival China's #BeltandRoadinitiative  https://t.co/ob3Tvq71lZ	en	[]	['https://lnkd.in/gNSieHHi']	[]	0	0	0	['china', 'imf', 'fund', 'beltandroadinitiative']	[]	https://twitter.com/rahulgossain/status/1514438817788293124	False		0								[]				
1514438115313655813	1514438115313655813	2022-04-13 19:59:18 PDT	2022-04-13	19:59:18	-0700	374729426	tickeron	Tickeron		$HYG's Aroon indicator drops into Downtrend on March 17, 2022. View odds for this and other indicators:  https://t.co/6wbL4s8kCe #stockmarket #fund #etf  https://t.co/eLWtLRavRQ	en	[]	['https://srnk.us/go/3578352']	['https://pbs.twimg.com/media/FQRdcMHVIAEBdSb.jpg']	0	0	0	['stockmarket', 'fund', 'etf']	['hyg']	https://twitter.com/Tickeron/status/1514438115313655813	False		1	https://pbs.twimg.com/media/FQRdcMHVIAEBdSb.jpg							[]				
1514435514413113348	1514435514413113348	2022-04-13 19:48:58 PDT	2022-04-13	19:48:58	-0700	374729426	tickeron	Tickeron		This is why Hedge Funds use A.I. $ARKG Aroon Indicator entered an Uptrend. #stockmarket #fund #etf  https://t.co/Gy0FwLVwA2  https://t.co/UgLVony8C9	en	[]	['https://srnk.us/go/3578338']	['https://pbs.twimg.com/media/FQRbEzUUYAQT9TD.jpg']	0	0	0	['stockmarket', 'fund', 'etf']	['arkg']	https://twitter.com/Tickeron/status/1514435514413113348	False		1	https://pbs.twimg.com/media/FQRbEzUUYAQT9TD.jpg							[]				
1514435330736197635	1514435330736197635	2022-04-13 19:48:14 PDT	2022-04-13	19:48:14	-0700	374729426	tickeron	Tickeron		Do you agree with the A.I. prediction? $FXI MACD Histogram turned negative on April 12, 2022. #stockmarket #fund #etf  https://t.co/7XgsnAFiOl  https://t.co/ZRH08qBML2	en	[]	['https://srnk.us/go/3578337']	['https://pbs.twimg.com/media/FQRa6I2UcAU9WET.jpg']	0	0	0	['stockmarket', 'fund', 'etf']	['fxi']	https://twitter.com/Tickeron/status/1514435330736197635	False		1	https://pbs.twimg.com/media/FQRa6I2UcAU9WET.jpg							[]				
