id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1513951814948954115	1513951814948954115	2022-04-12 11:46:55 PDT	2022-04-12	11:46:55	-0700	1505818061894467586	revelationsnews	Jared Hertz		#GOP #Gov. #RonDeSantis will draw the #RedistrictingMap for #Florida after the #Legislature left the map-drawing-duty with him, &amp; DeSantis  expected to create very GOP-friendly state's #CongressionalDistricts, full story:  https://t.co/UZNeEWb90n	en	[]	['https://www.instagram.com/p/CcQh4efLG3q/?igshid=YmMyMTA2M2Y=']	[]	0	0	0	['gop', 'gov', 'rondesantis', 'redistrictingmap', 'florida', 'legislature', 'congressionaldistricts']	[]	https://twitter.com/Revelationsnews/status/1513951814948954115	False		0								[]				
1513943813269725188	1513943813269725188	2022-04-12 11:15:07 PDT	2022-04-12	11:15:07	-0700	1471292456339587075	hirschhornmedia	Hirschhorn Media		#GOP #Gov. #DeSantis will draw the federal #redistricting map for #Florida after the #Republican-led state #Legislature announced this &amp; should create very #GOP-friendly apportionment of #CongressionalDistricts,  https://t.co/VVuDvtAADT  https://t.co/Sm8pHofnEK	en	[]	['https://www.instagram.com/p/CcQacoWu-Nl/?igshid=YmMyMTA2M2Y=']	['https://pbs.twimg.com/media/FQKb3ejWUAk9Jtb.jpg']	0	0	0	['gop', 'gov', 'desantis', 'redistricting', 'florida', 'republican', 'legislature', 'gop', 'congressionaldistricts']	[]	https://twitter.com/HirschhornMedia/status/1513943813269725188	False		1	https://pbs.twimg.com/media/FQKb3ejWUAk9Jtb.jpg							[]				
1513934590506795008	1513934590506795008	2022-04-12 10:38:28 PDT	2022-04-12	10:38:28	-0700	3210474622	briefnotice	Brief Notice		#Oklahoma #Legislature Passes Invoice to Compose Performing an Abortion Illegal, Punishable by 10 Years in Penal advanced  https://t.co/Nq6xGzCA4R	en	[]	['https://briefnotice.com/?p=39357&utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost']	[]	0	0	0	['oklahoma', 'legislature']	[]	https://twitter.com/briefnotice/status/1513934590506795008	False		0								[]				
1513875051233304598	1513868788860526594	2022-04-12 06:41:53 PDT	2022-04-12	06:41:53	-0700	178555283	hemanty094	Hemant Yadav 🇮🇳		@TimesNow Democracy in danger when #Legislature, #executive and #judiciary is being controlled by only one person than its called monarchy #SaveDemocracy @asadowaisi	en	[{'screen_name': 'asadowaisi', 'name': 'asaduddin owaisi', 'id': '336611577'}]	[]	[]	0	0	0	['legislature', 'executive', 'judiciary', 'savedemocracy']	[]	https://twitter.com/hemanty094/status/1513875051233304598	False		0								[{'screen_name': 'TimesNow', 'name': 'TIMES NOW', 'id': '240649814'}]				
1513758258581983233	1513758258581983233	2022-04-11 22:57:47 PDT	2022-04-11	22:57:47	-0700	1254790470674202629	newsnownation	NewsNowNation		The counting of votes for the Legislative Council elections held on 36 seats is being taken up today as the BJP eyes a clean sweep and become the single largest party in the state Upper House.  #upperhouse #bjp #legislature #legislative #elections #news #newslatest #newsupdate  https://t.co/uhw08kcKdC	en	[]	[]	['https://pbs.twimg.com/media/FQHzGvGXwAAVEYL.jpg']	0	0	0	['upperhouse', 'bjp', 'legislature', 'legislative', 'elections', 'news', 'newslatest', 'newsupdate']	[]	https://twitter.com/NewsNowNation/status/1513758258581983233	False		1	https://pbs.twimg.com/media/FQHzGvGXwAAVEYL.jpg							[]				
1513742951259672576	1513742951259672576	2022-04-11 21:56:58 PDT	2022-04-11	21:56:58	-0700	1335510330026258435	thealikecom	The Alike		#2022 #desantis #elections #legislature #politics #redistricting #republicans...  https://t.co/eO50icLFYO	und	[]	['https://thealike.com/blog/heres-what-florida-voters-have-to-find-out-about-still-pending-congressional-districts/?feed_id=44023&_unique_id=6255069a1d33c']	[]	0	0	0	['desantis', 'elections', 'legislature', 'politics', 'redistricting', 'republicans']	[]	https://twitter.com/thealikecom/status/1513742951259672576	False		0								[]				
1513703905544511488	1513703905544511488	2022-04-11 19:21:48 PDT	2022-04-11	19:21:48	-0700	4379802432	imvijaybabber	Vijay Kumar		Politician's are temporary, Public servents are permanent @anudeepd7 @Collector_BDD @SpKothagudem  #governervisit #Governance #legislature #executive #Judiciary #Constitution	ca	[{'screen_name': 'anudeepd7', 'name': 'anudeep durishetty', 'id': '389624861'}, {'screen_name': 'collector_bdd', 'name': 'collector bhadradri kothagudem', 'id': '826353071340998656'}, {'screen_name': 'spkothagudem', 'name': 'sp kothagudem', 'id': '788725103110393856'}]	[]	[]	0	0	0	['governervisit', 'governance', 'legislature', 'executive', 'judiciary', 'constitution']	[]	https://twitter.com/Imvijaybabber/status/1513703905544511488	False		0								[]				
1513693810726998019	1513693810726998019	2022-04-11 18:41:42 PDT	2022-04-11	18:41:42	-0700	526015305	bossymama57	Enedelia Obregon		Florida lawmakers cave to DeSantis on redistricting and will defer to him with new map  https://t.co/67iqxrV3iq “DeSantis has demanded the legislature join his fight to eliminate two districts where Black residents are a plurality.” #Florida #Redistricting #Legislature #Cowards	en	[]	['https://www.cnn.com/2022/04/11/politics/desantis-florida-redistricting-map/index.html']	[]	0	0	0	['florida', 'redistricting', 'legislature', 'cowards']	[]	https://twitter.com/bossymama57/status/1513693810726998019	False		0								[]				
1513671099975929866	1513671099975929866	2022-04-11 17:11:27 PDT	2022-04-11	17:11:27	-0700	781539551517011968	worriedfromcan	Phil		@GOP @DNC @LeaderMcConnell @ananavarro Lets cheer for up and coming autocrat Ron Desantis. Now he is drawing his own #redistricting maps because he feels his #legislature is not biased enough. No governor gas ever done this before. He is nuts and if he become POTUS watch out USA.	en	[{'screen_name': 'dnc', 'name': 'democratic party', 'id': '722793491059769344'}, {'screen_name': 'leadermcconnell', 'name': 'leader mcconnell', 'id': '1249982359'}, {'screen_name': 'ananavarro', 'name': 'ana navarro-cárdenas', 'id': '19568591'}]	[]	[]	0	0	0	['redistricting', 'legislature']	[]	https://twitter.com/worriedfromcan/status/1513671099975929866	False		0								[]				
1513622668007854084	1513622668007854084	2022-04-11 13:59:00 PDT	2022-04-11	13:59:00	-0700	95926917	mipoam	POAM		A statewide crisis is being solved in Washington by creating an alert system for missing indigenous people. Learn more. #IndigenousPeoples #Washington #Legislature  https://t.co/zbrmdGQHeH	en	[]	['https://rpb.li/thIiY']	[]	0	0	0	['indigenouspeoples', 'washington', 'legislature']	[]	https://twitter.com/MIPOAM/status/1513622668007854084	False		0								[]				
1513590091851223040	1513590091851223040	2022-04-11 11:49:33 PDT	2022-04-11	11:49:33	-0700	1513395059735281674	ruleoflaw_rol	Shar Nadeem		The #RuleOfLaw ensures law is above everyone, and the separation of powers enhances the check and balance functions of the #legislature, executive and the #Judiciary.  https://t.co/bLvaVXHaKy	en	[]	[]	['https://pbs.twimg.com/media/FQFaKk8WUAYFkhg.jpg']	0	0	1	['ruleoflaw', 'legislature', 'judiciary']	[]	https://twitter.com/RuleOfLaw_ROL/status/1513590091851223040	False		1	https://pbs.twimg.com/media/FQFaKk8WUAYFkhg.jpg							[]				
1513570889178435586	1513570889178435586	2022-04-11 10:33:15 PDT	2022-04-11	10:33:15	-0700	748064994101698560	spitting_facts1	Joker_says		In India People tell you about  Four pillars of democracy  #legislature #executive #Judiciary #press   What they don't tell you is that , all of them are most corrupt and fucked up. #jokersays #latenightthoughts	en	[]	[]	[]	0	0	0	['legislature', 'executive', 'judiciary', 'press', 'jokersays', 'latenightthoughts']	[]	https://twitter.com/Spitting_facts1/status/1513570889178435586	False		0								[]				
1513527991166545931	1513527991166545931	2022-04-11 07:42:47 PDT	2022-04-11	07:42:47	-0700	1922061138	cohaylo	Beverly		#Privacy #Internet #Legislature	und	[]	[]	[]	0	0	0	['privacy', 'internet', 'legislature']	[]	https://twitter.com/cohaylo/status/1513527991166545931	False	https://twitter.com/HuffPost/status/1513440793012449286	0								[]				
1513495836562534400	1513495806581657603	2022-04-11 05:35:01 PDT	2022-04-11	05:35:01	-0700	17849966	latinojustice	LatinoJustice PRLDEF		More reccs:  ➡️ for NYS #Legislature &amp; @NYCCouncil: remove the #NYPD sole authority to discipline, so cops who lie can be disciplined.   ➡️ for #NYPD: follow your protocols. Fire officers found to lie. Period. (9/10)   #FireLyingCops  https://t.co/S2e85uNPuZ	en	[{'screen_name': 'nyccouncil', 'name': 'nyc council', 'id': '18906097'}]	[]	['https://pbs.twimg.com/media/FQEC8qSXwAMB1Jl.jpg']	1	1	4	['legislature', 'nypd', 'nypd', 'firelyingcops']	[]	https://twitter.com/latinojustice/status/1513495836562534400	False		1	https://pbs.twimg.com/media/FQEC8qSXwAMB1Jl.jpg							[]				
1513481921862406144	1513481921862406144	2022-04-11 04:39:43 PDT	2022-04-11	04:39:43	-0700	165365383	scconline_	SCC Online		[OP.ED] Constitutional Governance : Battle for Supremacy —An Overview from 1950 to 2020 ' by Romy Chacko [@ChackoRomy]  #constitutionalgovernance #legislature  #democracy #ruleoflaw #judgments  #fundamentalright #publicservants    https://t.co/g8E2ZxdrKc	en	[{'screen_name': 'chackoromy', 'name': 'romy chacko', 'id': '739637774706413568'}]	['https://bit.ly/3urHoyu']	[]	0	1	3	['constitutionalgovernance', 'legislature', 'democracy', 'ruleoflaw', 'judgments', 'fundamentalright', 'publicservants']	[]	https://twitter.com/scconline_/status/1513481921862406144	False		0								[]				
1513380290877550595	1513380290877550595	2022-04-10 21:55:53 PDT	2022-04-10	21:55:53	-0700	1438810110877323267	itssamnews	SAM News		Bihar legislative council polls ruling NDA wins 13 of 24 seats #bihar #legislature #nda #shorts  https://t.co/f2oVmJonQZ	en	[]	[]	[]	0	0	0	['bihar', 'legislature', 'nda', 'shorts']	[]	https://twitter.com/itsSAMNews/status/1513380290877550595	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1513380163945644037/pu/img/rHUWcX4ty4FDVFqh.jpg							[]				
1513310617720995841	1513310617720995841	2022-04-10 17:19:01 PDT	2022-04-10	17:19:01	-0700	1441996327559127049	kalpak_savaliya	kalpak savaliya		USA News Headlines : Pakistan Closes a Chaotic Political Chapter. It May Not Be the Climax.   #usanewsheadlines #civilunrest #islamabad #pakistan #imrankhan #legislature  https://t.co/iloLwc2OUi	en	[]	['https://www.usanewsheadlines.com/article/pakistan-closes-a-chaotic-political-chapter-it-may-not-be-the-climax']	[]	0	1	3	['usanewsheadlines', 'civilunrest', 'islamabad', 'pakistan', 'imrankhan', 'legislature']	[]	https://twitter.com/kalpak_savaliya/status/1513310617720995841	False		0								[]				
1513309609632616455	1513309609632616455	2022-04-10 17:15:01 PDT	2022-04-10	17:15:01	-0700	1441996327559127049	kalpak_savaliya	kalpak savaliya		World News Editor : Pakistan Closes a Chaotic Political Chapter. It May Not Be the Climax.   #worldnewseditor #civilunrest #islamabad #pakistan #imrankhan #legislature  https://t.co/onvAoyk3mA	en	[]	['https://www.worldnewseditor.com/article/pakistan-closes-a-chaotic-political-chapter-it-may-not-be-the-climax']	[]	0	0	1	['worldnewseditor', 'civilunrest', 'islamabad', 'pakistan', 'imrankhan', 'legislature']	[]	https://twitter.com/kalpak_savaliya/status/1513309609632616455	False		0								[]				
1513169261254094852	1513169261254094852	2022-04-10 07:57:19 PDT	2022-04-10	07:57:19	-0700	2151656005	sc_legislature	Suffolk County Legislature		The April 12th General Meeting of the Suffolk County Legislature will begin at 9:30 a.m. and will be live-streamed at  https://t.co/FlOBe8pzR8. #Legislature #suffolkcounty  https://t.co/ewTbGTP2AM	en	[]	['http://www.scnylegislature.us']	['https://pbs.twimg.com/media/FP_bbJrX0AE-kbd.jpg']	0	1	1	['legislature', 'suffolkcounty']	[]	https://twitter.com/SC_Legislature/status/1513169261254094852	False		1	https://pbs.twimg.com/media/FP_bbJrX0AE-kbd.jpg							[]				
1513054005773193219	1508545351791300621	2022-04-10 00:19:20 PDT	2022-04-10	00:19:20	-0700	35684345	detoff	Toff T		"@nelo_x @BusinessDayNg ""#War #economy entrepreneurs must be fished out and dealt with to quench the fire on our burning train ~ the wicked traitor(s) in the #executive, #legislature, #army, #police &amp; other agencies must be exposed and silenced if we must have headway."" | 2  #Nigeria #Nigerian #Insecure"	en	[]	[]	[]	1	0	0	['war', 'economy', 'executive', 'legislature', 'army', 'police', 'nigeria', 'nigerian', 'insecure']	[]	https://twitter.com/detoff/status/1513054005773193219	False		0								[{'screen_name': 'nelo_x', 'name': 'Chinelo', 'id': '1559415296'}, {'screen_name': 'BusinessDayNg', 'name': 'BusinessDay', 'id': '217456838'}]				
1512913296688656387	1512913296688656387	2022-04-09 15:00:13 PDT	2022-04-09	15:00:13	-0700	1422570187279290370	she_citizen	Citizen SHE United		UNLOCKING THE LEGISLATURE: Did you know there are only NINE Black women total in the Louisiana State Legislature? #legislature #NewOrleans #louisiana  https://t.co/gs4EIkXF5B	en	[]	[]	[]	0	0	0	['legislature', 'neworleans', 'louisiana']	[]	https://twitter.com/she_citizen/status/1512913296688656387	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1512912002448044033/pu/img/VOrvRbmqf9B5hAoN.jpg							[]				
